change,song_id,title,artist,archived_musicbrainz_pilot_status
added,song_54b5dfdfd4dc986d723048932e0fc8c8d475bbd4f61a8ce6ff8313fb91339e88,Crossfire Time,Dee Clark,
added,song_54c4f1dd2afa1b776112ee945159d4b570f5feadffbb096be4be34d5a9cc4240,Breaking Up Somebody's Home,Albert King,
added,song_54d265f1a6a9faa66bb48d8ffa3f3521c76a21490b40cfb9ce0592113f396ee6,Rev It Up,Newcity Rockers,
added,song_54de4c5c85c0bf3c15c9bc85ab8da6c1f59025a13e642701fa1aedc72837a133,First Place,Justin Bieber,
added,song_550495d50006f1b9f455f5e18594d54c280d20999b998f38391b4bbf13fe73da,Comin' Home,Delaney & Bonnie & Friends/Eric Clapton,
added,song_55056e0a20f6650f478cd83edef1bcea6a1de01d2ea7bd0c93b0d4b998bcb147,Think Twice,Celine Dion,
added,song_5518043930b2926abf7c28dc2facfb24947de978fb9490577906dd5d98451714,Bittersweet,Madison Beer,
added,song_552b8f4a6e284a5216620ef68865a920e1918eaddf8ebdcf2d8bbb0445705e98,It's A Disco Night (Rock Don't Stop),The Isley Brothers,
added,song_552d49a1f7cf020cfd41a9bf89f799cbb486700a6bec2171df4444da3e1de6c6,Hey,Lil Jon Featuring 3OH!3,
added,song_553863a73d08b53e5d91ba49a99c4e37128549a032f9c9d286c46a25a206e341,Bipolar,Peso Pluma x Jasiel Nunez x Junior H,
added,song_554100bf52fdf3d4fb9e957d8a251b69d4dc9eaf615d66e029f26cb4b1ad3cd4,Scarlet Fever,Kenny Rogers,
added,song_55423a681cb0167762afdf5547faf6c32c37d24f5d5d5c0a341e38804bbc0341,Slow Me Down,Sara Evans,
added,song_554d5e3429cdc9bac4a388b61b93d549a2330fe05c0a06e1414a2f3613e36524,Kick,Future,
added,song_55631e5d9497ffca97c1b70bd425c5d60145f7ed85d48f2601bd66d3af565123,Vahevala,Kenny Loggins With Jim Messina,
added,song_55967a2ea1d29a40728b3f337c7c7ac2b624fb76d1a08668e2ec67b86566f2fc,Miss You,Oliver Tree & Robin Schulz,
added,song_5599ea9f9fc202cac397295dbc3962a29d29004dbb2af6a27db138d932a3dc28,Every Day I Have The Blues,Billy Stewart,
added,song_55c3d5b9541a639404dcfc4767a6b32c27ca1e4e257bd993e92dc8f17504e100,Right Foot Creep,YoungBoy Never Broke Again,
added,song_55df0e27e7f6123d7cd95c5fd21f7fa91072f79940e2c99c4192828a103cfd4f,Smoking & Thinking,Lil Durk,
added,song_55e306e7098a738618f94f88924023655f3c0364f768bd91af0d68e6bd4e2f1a,A Mother For My Children,The Whispers,
added,song_55e7409bf46d4f99e49579fe1c0a23b7f8d609d9b09140ba212490201b17ebe6,Do You Want To,Franz Ferdinand,
added,song_55fd74cd5584f1480f18530476103b81d6d505ac4603294a3a9bf11bedff6df5,When You're Young And In Love,The Choice Four,
added,song_56090e425bebe2211a8ae47438fa120870a2034c1c18a661aaa4b7981d51cb5e,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,
added,song_561b17f1be7e3b78e872409bdc49f8bcca28aa93a90b868cd066f1169424803a,Anybody,Young Thug Featuring Nicki Minaj,
added,song_564c9ba67b296a7110cfe47c3e38d521736b575b5879f1a67c7f141457c243fd,Smoking On My Ex Pack,SZA,
added,song_5699e4692257e386e578277e2c9fe3790fd77d1ad04faacdf9c7228b2117c4fa,Once You Hit The Road,Dionne Warwick,
added,song_569f6ba4419c38f496d7f231ab7be1986c3a181aabd9a50049d91c5355464a8a,Reach Out,Giorgio Moroder (Featuring Paul Engeman),
added,song_56b8d7f7d94856c9bfbb29a1084356f6ad113c5b228e5ab08905a58244bf8740,Order Of Protection,A$AP Rocky,
added,song_56c6c5b63a2c133b2a8c46fb59fe43b9460c0d68ddcdd5b90e0ad7d9230c7b8f,All Things Are Possible,Dan Peek,
added,song_56dbbcbf95d30ccbcfa3310fa1ec431d03095457594f088ee8a2890c99e8b3ef,This Is Your Song,Don Goodwin,
added,song_573c067b2b3cae107a91c3ba7ee1969695293c98f775125065cab33e74631663,And I Love You So,Bobby Goldsboro,
added,song_5748247f6fb1aae4705251687e19b83c27b360cc3ff4149bf7c401e60b2f1dd8,Keep On Running,Stevie Wonder,
added,song_5755b9211cb146af549361fa31909027a01be7cfb7c0032e6eacbf06eb3fe28d,Make It Rain,Travis Porter,
added,song_57847d85f4b4cd3953addca092f4cf8cd069f1de5f4c3210c01a896362427d56,Point Of No Return,Adam Wade,
added,song_5796caed07767e931f6d0ed1b072566083d504db8570ed1f1e6b4f8940bf8ebb,Fire,Subway,
added,song_5799942d8ec8cbb2cfdce29ed66b3756fb036874f6433f85bbd89d47fe7e0263,You Can't Get Away,Shana,
added,song_57a6b2db8088102a909551cf9835b061cb034b2b4fda3cd851198dca000a9c0f,I Mean It,G-Eazy Featuring Remo,
added,song_57ac576b51feb7d52e2a8d4a2b781cc4713388e6f6dc68e7efc0dbff7804ae4a,Light Of A Clear Blue Morning,Dolly Parton,
added,song_57bcfc5442832201271181d2af78ad14254bcec5af7f8856f28649e9c7345512,Cuando Me Enamoro,Enrique Iglesias Featuring Juan Luis Guerra,
added,song_57d6d0281e729409d479f62266372ea0003517773bed7081fc72bea9c9ec23d2,100,The Game Featuring Drake,
added,song_57e0f28bef3638fce92bd61f7afadb0316bfbc58fd2989567f6708b089bec721,Spirit In The Sky,Dorothy Morrison,
added,song_57e912054e499e388e36f5abcb1f5228c724d02124b15a98f2daf10797c605cf,Mr. Misunderstood,Eric Church,
added,song_57f2a163ce451646f9aa691c2080218980cbd4f509fa1591cd8988afec0192ec,Like An Open Door,The Fuzz,
added,song_57fac84cbb75412bbfb8aede50331dca6eaca820dde381a6a33670d9b0e5a393,In Da Getto,J Balvin & Skrillex,
added,song_5802881686e29666aa2d419988e8cb846da1d7b09ace8ac244bac30fad3b2b13,Fly Me To The Moon,Sam & Bill,
added,song_58132adb5b9e70de15ef8776467289175f8b5df30221dd60a91644b5d8c62af9,Funkorama,Redman,
added,song_582c38ad2239ed1fef1fa140c0b43f371088a22193281cb72f2806a11df66cf9,This Love,Bad Company,
added,song_586abbc6cee17ccd6ff4d193e9a94b335f48850795369ca416577e9f8e2d0dd1,Ja-Da,Johnny And The Hurricanes,
added,song_586f3d1cfe40b0c5d2d5729fa4497037639a65bd9e7b4110826bcfa447a8eba7,Welcome To The Party,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",
added,song_586f5ff4480fa29e88b5c7a81038a13fe4a8898a5d47e326678238d9155627d6,Don't Forget To Remember,Bee Gees,
added,song_5885bac21ef004c41237c2249c564e6347f99d695debc826f972783f0d0a8d8f,Thread The Needle,Clarence Carter,
added,song_5892604c2173d542337dfa503e00a8f9aef9c2bc77eb9889853534d4e025e73a,Troublemaker,Akon Featuring Sweet Rush,
added,song_58ac8101b701dd40fa07127081b837e3917d500d6f52c9b32bdfde9b52cee53c,Take A Closer Look At The Woman You're With,Wilson Pickett,
added,song_58d239179553e4a775e1742f92b367ae36abc64e240231ab74d7ae7eeb98a225,Hit The Floor,Twista Featuring Pitbull,
added,song_58d9eabd452ba77aee6de349e42d4d32db3647ec415b0b088ba1bcdec88686fd,OMG,Camila Cabello Featuring Quavo,
added,song_58dfef121cc95299e138441caef1109c559785c1f7e3ae4972165da7c0c49f5e,Can't Get Over (The Bossa Nova),Eydie Gorme,
added,song_58e9e0b95892a2129d2457ddaf716abaa99cf00d6a6e0f21c9b81e6eed968763,The Crying Game,Brenda Lee,
added,song_58ee1f674679e7bdc9d5a8d94d6358af15635d392cf865a756d1e3008833fd7c,Trustfall,P!nk,
added,song_592cc868a8ffe65196b2184505e566d0efa5ced7740658314c8e67a748816bc3,Why We Thugs,Ice Cube,
added,song_595269009b19afc69e20045a504bb12440d9a32d84b89dee8f129ec1e0939299,You've Got To Earn It,The Staple Singers,
added,song_5976846a8da06dc0657437f1126c4d515b5e44d4658d2e1750ef85bc3723ea52,Neon,Chris Young,
added,song_599bfd6f23d7a082dae6828dd8b6fcee61f31fd9fa2df06c8f76ebbd3f425341,Lover's Prayer,Wallace Brothers,
added,song_59b153a4cd7ba6812fedc7d2f6a7c964f8b8623c121fb58153be7ccd54319950,I Love My Baby,Archie Bell & The Drells,
added,song_59b1987a11c2e85dd9267a305bdaa4f2b65c2f479791dfafabc29a93693bcf4a,Greasy Heart,Jefferson Airplane,
added,song_59c20548d1f1a869d145e48aa5cd94cf7a71c3e68cf98f71c1b6f85a4d885f61,Angelito,Don Omar,
added,song_59c3d38a18015e8c69d20dad9d7c4f55161385fa12333c2d970674c147059f7a,Tell Me Where It Hurts,Kathy Troccoli,
added,song_59d417fa9172fb45ae4c0ed69f439015291a606174324725268d84c134208194,Black Land Farmer,Frankie Miller,
added,song_59d8c2c26e7d43219b2813d5a94368b8dc2dcfe7af45ea133ec30df1a48b1a6f,Copy Cat,Gary U.S. Bonds,
added,song_59ddf7d84a5db1472bb75d47decf0fa3732da5b4b1b0beb1131789d3394baa3b,Happy Man (Pt. I),Impact,
added,song_59e06d213c1b17765d9337210a98dfa068968a2c517fafaac0a34d35a7c946cc,There Is No Greater Love,The Wanderers,
added,song_5a14ab581288133b4f9e00a968332ec2fa7f9bd907240dfbd9a565c4f067602d,Eazy,The Game & Kanye West,
added,song_5a15d503ce204101da68bc7b9d5d2c8259d5e4ed489a66bd9956ff0160b6c38c,Respect,The Rationals,
added,song_5a1a50b06c5ba70190156feccb38637bd285a22ed5e6ba32c49d9847bb8184ea,"Bright Lights, Big City",Sonny James,
added,song_5a29efcd3fd01a93fb10e19db19b2196c6de90e4ef1fdd6c47ecb91dabbfb7cd,Johnny Willow,Fred Darian,
added,song_5a55a83a6604455c6c0c39262ce4f1d2549287c093d2cba4c49c38b2ba5db868,Sunday Service,Latto,
added,song_5a6105873035f3b821a7f6cfbefdf9763a80e948a4e66ed129e75e379c80231c,If I Could Only Be Sure,Nolan Porter,
added,song_5a73e7eba7e9607a227fd33a58b785e2e523ea0bc65406665c409bdc8fb85849,Cruel Shoes,Steve Martin,
added,song_5a830d68eecf33c631aec12b7306aa1a594bdae8dca69528bc84b3119cee13cc,Crank It Up (Funk Town) Pt. 1,Peter Brown,
added,song_5a880a982320eb26a395ff500afb1ad71b687f58b99162f13bb508b8b334f9d9,Don't Waste My Time,John Mayall,
added,song_5a88d2813cae01bb832a597a5274a793a6edb1ad9be8a6abfa9d068ebaf8c0d3,I Cried,Joe Damiano,
added,song_5a9b097f36def224a8893d349ce310448925ab8cd11510e2549278560df04bd1,Love Is The Message,MFSB Featuring The Three Degrees,
added,song_5aa38657d1be8f1a9d21623c46d463dfa284d9833c249608ca25304ddde488e1,Ten Commandments,Prince Buster,
added,song_5aa5e558b3b4eb59ccc67baa785334b2cce4823e2b510b77cfcfdecae64669b8,I Like Dat,T-Pain & Kehlani,
added,song_5ab9aefc60b0db1d73b47b02512cd8c114ac26161322702453bbab923d493ae8,U Guessed It,OG Maco Featuring 2 Chainz,
added,song_5ac57b9200d262ea4cef1c06c80872579469a56641f5ebca2cc02dd9f920565d,Midnight Lace,Ray Ellis,
added,song_5ad67c93dc2905f785e1b1cd23de946e7439124f68b5168e1cf398df9e816db3,The Jokers,Peter And Gordon,
added,song_5ade40196fd035aae96f4e09ea271f88137a1e2d68f573384f7f6cd0583ca7aa,Danger,Lil Baby,
added,song_5af7e7f223223dddfb6f5b0ec2e0011fdc644f7cb2e0cbbf2b54846403c24d23,For What It's Worth,King Curtis & The Kingpins,
added,song_5b008d3088817a8402f765057f2071393bfa36024a914e57ed7534ff112f1428,What Mattered Most,Ty Herndon,
added,song_5b1e385bd88e5ce611f46c5fbe5292a79f3199f6b5565d6096bd8fc337ea1a27,I Put A Spell On You,Alan Price Set,
added,song_5b2574d9f3696f1cf557213fdb77d8724bfdc193f64dc164c4b607a9b7ce7d77,Dixie Rock,Wet Willie,
added,song_5b266fa5f7e7ed32c23a6926373fb09d7e642861b5ee8043bf49e87a49f139d6,Downfall,TRUSTcompany,
added,song_5b342a71a37e97f1f82f34254cf9ef184c6f9b245925a7abd090606aa3291494,Lipstick Traces (On A Cigarette),Benny Spellman,
added,song_5b3dddc4cc4019a109f9746062da3dd8de44d4486e944d2a8533189d7c447dce,Open Arms,SZA Featuring Travis Scott,
added,song_5b3fb4c1576651876961c2287e7c7eddd10813994773c7f94ba9e55f0db933a5,Leave Me Alone,BigXthaPlug,
added,song_5b40e6ba97af953aa14859f89199c635e2e09a4a0fbf57af7f7ce1f248bdc7c8,Angel In My Pocket,One To One,
added,song_5b491648cb1456faffca266a09dbbe00155a2f6586a2897f6b3bdd2176daccfa,Unfaithfully Yours (Our Love),Stephen Bishop,
added,song_5b62700d9112bfd47db740e7b5661c3b212c4a519a8df08d1df6f958197c10cc,She's Got Love,Thomas & Richard Frost,
added,song_5b85bc41a8806036ede100ebfa6237e2bb5d0f2bea42c411896cfbd453f54bef,Take It Off Him And Put It On Me,Clarence Carter,
added,song_5ba474d6973999f56f87a6b6566744c75c10df11ead611af921ead657d73ab44,Shake Me Down,Cage The Elephant,
added,song_5bc5fb475a3d9372ad5c14a866305585b6de04e465a4a9830000762b0614dbf5,Who I Was,NF & MGK,
added,song_5bd290b941c6623665f216fde3cf1e5db8e6cae798ee517adb097dddb14b9603,A Little Rain Must Fall,The Epic Splendor,
added,song_5bd401804d7cd3f4fc1ca7c62b5cc5bfe29164bb80a1dae2b106c2244fd11508,Wabash Blues,The Viscounts,
added,song_5bdd47a28566cc15c88ce6265ef8eacbfad9bff8b749ab4b6264626d30826cb2,Hot Mess,Cobra Starship,
added,song_5bdd720f4b01c7d5d1c6f6140cfb396091e24ad0d30c73fbbc61d85fa58e5776,3500,Travi$ Scott Featuring Future & 2 Chainz,
added,song_5bf2b03b290b1fdc90568633cb541d6e2f8a87c18c055f4ca35c3e304479320d,Come Rain Or Come Shine,Ray Charles,
added,song_5bf6864785047ff369126e2d170bce7841dd786fff1aa61c64c498cbf14d9bc8,Famous Hoes,NLE Choppa,
added,song_5bfd5b0e01e471949f0ada90991badbea928eead08bc29e452a5c45161f1d165,So What'cha Want,Beastie Boys,
added,song_5c129427802bdc47e43ccc5503e2bae37e7787375ed6a8dd27c1a905ff4a3c03,The Obvious Child,Paul Simon,
added,song_5c4d24e801ab5166b31201ed7e3b62680463380baf8d6ca46cfe81fa89a60bfb,"Pinch Me (Baby, Convince Me)",Ohio Express,
added,song_5c4d367ec99bcc482d3f8af24548513344d50160b6826add8efcdc54b599198e,Corazon,Maluma X Nego do Borel,
added,song_5c4e4ed2074da5af1762920670ea5b30143bfc9e91482ebfbe2a1fcccd82379e,Living For You,Sonny & Cher,
added,song_5c64b6d71069f0bbb404c6b269a9c4638e8f4000f5387297ac08edce51ca6d40,What Would You Do?,Jim Reeves,
added,song_5c6d264e23e9d809d6aa927fc21f9ba0be1e1aa86ca1fe665870051724df97de,Maria,Johnny Mathis,
added,song_5c7029593945d6fc4d1593cf040a78bad826997827cecee3ae70ae636275479a,American Girl,Bonnie McKee,
added,song_5c7e71f3c108dd5c8624ff3f72dd5c022ae71e5edbe3701ae09366beac9fed00,For Your Sweet Love,The Cascades,
added,song_5c9427d728b046e3e60ae3fc0bc95e6bdcb60206af726a2d308e2e79265732d7,I've Got Love For My Baby,Young Hearts,
added,song_5c9949d5006b80c862e1707ce297a6839dddadef06dedea95b7a83f65a996fcf,Words I Never Said,Lupe Fiasco Featuring Skylar Grey,
added,song_5ca2998c8aa42d33081174ef7b67216c1190eb60125b4b6402630abab6f6c6e5,It's Your Thing,Mercedes Featuring Master P,
added,song_5ca766aeeb8e6a5e5acf822da4dfbd526d83e8e0f3b6196c095af34b6e323bbe,Where Do I Go,Carla Thomas,
added,song_5cccc37222ba2863ecd26ff222753545b2ed9aef3c3eaf148698a6f0d321090e,PJ,BossMan DLow & Lil Baby,
added,song_5cd4e9d495c3a8fc5ada8c8d10dc0daafc31aeafefc80b9c293615a773f97d55,You Turned My World Around,Frank Sinatra,
added,song_5ce80e4ba9226b4bb1fcad561e77ddc5925c285188fb2e4efceb78af0775d881,San Francisco Girls (Return of the Native),Fever Tree,
added,song_5cf13a12d8ac0777e465f06c3cd32ed3879d6f7994c96ff35c87bd591b9a2728,Face 2 Face,Juice WRLD,
added,song_5cf9abae63de2810b22859569c6f01a40fbfae211578cad91e2ec0a296a263a9,This Kiss,Carly Rae Jepsen,
added,song_5d04a2f225402f3a88f08ef331906824b2d4de39cc769e5b0409ee1a519ae4ea,The Chick,Lee and Paul,
added,song_5d1c2fec283846fd395eb65c8f47510bf8a2073e7774aa2620fc5b786094d5b5,And I Am Telling You I'm Not Going,Glee Cast,
added,song_5d5f22dc58d5c920c33e8ba0e58c7fce1d478bba28940dae5bb194044f0f5416,Shoot Me (With Your Love),Tasha Thomas,
added,song_5d8b664397da8b6d8e901068272e784e6f463b73d826d5ba3281c19ef3c3da6b,Toca's Miracle,Fragma,
added,song_5db13305f7a7aa8295b8c48b8851fedd5cc37c0b67c165cf5dbb20e42d5e4fb1,Werewolf,The Frantics,
added,song_5dc01172e6132a50746b557741908b02f38b74a28466d0463a38c3b645d7860d,Home Sweet,Russell Dickerson,
added,song_5ddfde3e60a41e313de9854e3c8fda93b64db6ec6ccc055038037e00968cfd38,Down By The River,Albert Hammond,
added,song_5de65fc3f9492b74b1932bcffc3016586a9328f7ab05d045e069786eea1ddb44,Dare,Gorillaz Featuring Shaun Ryder,
added,song_5de6f409ab8fb702f71d1f31cb6bc42dd6f018fb65ee32116b8f5ebda8c6128c,We Don't Get Down Like Y'all,T.I. Featuring B.o.B.,
added,song_5dfe10953d21917f9aaf88a202e574d7827f8f3cae325fd7979db3328902cfbd,Black Land Farmer,Wink Martindale,
added,song_5e188450d71bb5f9179b98aca4cecc96d3e3944a64b7acdc19c76a05058804bd,Faded Love,Jackie DeShannon,
added,song_5e49cdac2e8e967ac63986ad187e6af727e9dbcd8bf24b9215970224f8002a5f,You Don't Need Me For Anything Anymore,Brenda Lee,
added,song_5e5803d5e4a06b299a7f98d38f35c44a4029ab35b4d97d5ec07d8128932795d5,I'd Rather Be Here In Your Arms,The Duprees,
added,song_5e68a08ae07c8d71df1ae25ecafdef76d45c9a244ccbff43370d18567b46b3b0,Laura (Tell Me What He's Got That I Ain't Got),Brook Benton,
added,song_5e711c78a418ebeb3a714798d661b203b059b2af3a75c1dc98f69a1e88e40bb4,Make It Right,BTS Featuring Lauv,
added,song_5ea23331a69f66f8a9de1858d2f361560bcb15428fa079d645fff0e8389001ab,Prove Me Wrong,David Pack,
added,song_5ea73a48cc41a79fbf917c3d8f0049235f47820d7beca16c6b29017a20ef2bd4,The Other Side Of This Life,"Peter, Paul & Mary",
added,song_5eaf8810a0d4530398495fc19da1e985e0a599af2c896f04904ad8b6e19c76f8,Tell Someone You Love Them,"Dino, Desi & Billy",
added,song_5ecd57152f2f6197820e3bebb3c85077083d203d890d39a004156a43c140023a,Sweet Summer Music,Attitudes,
added,song_5ee0edff65a8c485c3b8e307e7ac1cebea8710e0b8c793d17f4ec3e5dfed8a86,Ridin Strikers,Future,
added,song_5ee8e66f1e2ed84834ebb2d95e2caf31fdba810372eaa6a16aeba45c70be59cf,I'm Satisfied,The San Remo Golden Strings,
added,song_5eed92ca19ed062cdbe98c7408ac053d634ffecb0a634e3ed8a59ddec98b0908,Bia' Bia',"Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte",
added,song_5ef2ebc4009d1a4b247917e7eb98d79c174b126c2790e2e831efeef71a291401,Dedicated (To The Songs I Love),The 3 Friends,
added,song_5f1424711c1d9ffaa42382e0e5722b0bc68756d9cf2f25745b1e5e3fd986a39c,This Bitter Earth,The Satisfactions,
added,song_5f14cf5bb7bcccefbfd7281a5f93ec9b70fdcbc4744e15a0e372b68a7c255eb3,Breaking Up Is Hard To Do,Jivin' Gene And The Jokers,
added,song_5f15540018491886ef7bdc9e702e4b2501f31a924b17c5eada6d735574d767f4,Will You Love Me Tomorrow?,Melanie,
added,song_5f245155103d59b7d31f4c9206eff3da45e103be96d7bbf301eb94b92e2441fa,Don't Stop The Wedding,Ann Cole,
added,song_5f3a9c9dfe1ec68f33d5ed1f4da8ef3ed0dafe7829d9669abc66f95e3719ea21,Lost,NF Featuring Hopsin,
added,song_5f42b482fe5eb88544c3625f4824df5595c954394e3b761a203436976f8e541b,Do Da What,1 Of The Girls,
added,song_5f4f79d2928386500f1d4ac22b75f9aa8510a9c7163a451a61e2cfb9c45def7c,I Can't Tell The Bottom From The Top,The Hollies,
added,song_5f5c2a4665483efbb64b766b7c7cec4fb4f8e654254f2211f9f0ef79e42c5119,Better Days,Ant Clemons Featuring Justin Timberlake,
added,song_5f9f57c23c8b5663fb5766903d023b50fadd26a85a49be3ccc2800c55f39bb38,Rain,Dragon,
added,song_5fcb24e9172f86c88bf650ab2f9689b1c22b709cca02172661e1c5d3ae70132e,Stuff,Lil Baby Featuring Travis Scott,
added,song_5fd8fb65d49b01d29ae7133c6d82161dbde538f6eb840780e5690fc9f2945cc8,Holiday For Clowns,Brian Hyland,
added,song_5fe3d3fb3e0b8821699594e3781e427e15c59765f35836b690d3c1fa6ba97196,So Wrong,Patsy Cline,
added,song_5fe7e4e8523ec104e967f9cf58bfd0f491e27602a21cf0196a8cb27561467731,LALALALA,Stray Kids,
added,song_6023b17f17d6deb8b5edc4bee22275ef081aff9095a8b0d95e2476421d8f62a5,Flashes,Tiggi Clay,
added,song_602964f2cde3464da2356ddba3a16e71d3bcb2d28a2c026b9e55f3d7b219a46f,Kings And Queens,Thirty Seconds To Mars,
added,song_60321433a01d32b9cb2cdef4cd173ce3be1142eae3b0664b56349a48d3a5c561,Cozy Little Christmas,Katy Perry,
added,song_603982d076aff5a5acbeed45c96288450b7ebf7d676ae8bea100791f1d68ca03,Break Ups 2 Make Ups,Method Man Featuring D'Angelo,
added,song_6095e71dcbbfefcead551da21c45100411aa80f2ed64fcbdac20a10864790f57,Holiday,Nazareth,
added,song_60a504cdbdf2d0a0a0bfc8e5c29ca5fdd6c89a91b536a9561fa0216165f0c4a4,I'm Not Gonna Teach Your Boyfriend To Dance With You,Glee Cast,
added,song_60afded75ad9e585c39fd61565864206daa8fae6674ea5209eaf98b666234e08,Takin' It Back,Breathless,
added,song_60b5b400974224de2a4a991e17f661b6a3f5e4d81e87ec87f0aa50bba91e6fa3,Testimony,Kodak Black,
added,song_60cc6a695caa6c33b17fd3b55e6b33b4ad89b705553ee2ca0fb63c1b0469824d,Just Keep Breathing,WE the Kings,
added,song_60e78acca7efac574dd9eeec91e5b69174ab100102a91f6bbb5bc368364265f2,Scotty Doesn't Know,Lustra,
added,song_6114f547b9a64974c635a39888d189f76d50e219ecbb47e336723b48013ad8e3,Runaway,NB Ridaz Featuring Angelina,
added,song_611568c803c9213c74dc8783a6bd23dae8c681aaef4197ee44df64e79af17d4a,Called Out In The Dark,Snow Patrol,
added,song_611f96f5a47491d428b4fc2f33e3fa6018ddfbc225c73213dc2b3dc8acf4f129,like JENNIE,JENNIE,
added,song_614fd0bcf7af1ecbcb81a2e7b750500ec9dc2676c2dd24c0566c945b4a787656,Sad,Amber Carrington,
added,song_61539a9103e150edab7725d76d15dee01ac86ff241830287b6623bf4bc570723,A Prayer And A Juke Box,Little Anthony And The Imperials,
added,song_6164563e52a57ba45fc16e57a39ddd6cf5c56d5cac8d666d9c7b7d1eaafd0096,The Old Oaken Bucket,Tommy Sands,
added,song_61801a18744f9cb99c839fb051f52a01fbc4a7b5cd04c4277f38364e47da589e,Shelter Me,Joe Cocker,
added,song_61abad67a96ecf02c8f9b9e7ab482d9036b946b1a686dd9a87b8df6583a1c0c2,Come Live With Me,Ray Charles,
added,song_61e1eaccd908cbd95a6d462ed23a61fda1741917c9405cb4ea563ae4ccdff41a,I'll Be Seeing You,The Five Satins,
added,song_61e2b54fa716d3f3cf028f0c521a3d6b3517b3597e85a006ae2009b3afa10691,Cannonball,Lea Michele,
added,song_62053b88c075c396ebf9f6a777805dc4c59e1a774028b81d2c294c9e4162782b,Interlude,Morgan Wallen,
added,song_6215cbd9d0a028b520f9ad3813d33b4be1056542c0beedbe3d73c48b87a6bbaf,World (The Price Of Love),New Order,
added,song_6243c0b8b0f1e8d6e121882bf32ba2e94cbfe57bbae2ee8ed6e880bdc1f658f9,Problematic,¥$: Kanye West & Ty Dolla $ign,
added,song_6248d786ae18b54fec08b6a88a295f4882db8e5f4877c00bf82a9c6bd94571bb,Make Someone Happy,Perry Como,
added,song_626c1d1b25ce2119226241891d23eb39e1ed9ccf07498fdf7e9b8bb82e275ee4,That's Your Baby,Joe Tex,
added,song_6271ab13c6e782179eda4f61714906460dca701c4c48d5a3c28d6db15f4abb16,Road Trips,Drake,
added,song_627bdb5cb13a65a4da6a32306774f83b854f7edce1debd5f078d977e6fb8e444,Something,Booker T. & The MG's,
added,song_628c7f1731d95b71386216a1b06f9486badf3d3e74b075914c7c5fc29bfa3d54,Give Me A Sign (Forever And Ever),Breaking Benjamin,
added,song_6290c851610d8b0d4e130f6d2c68de85f1f9a3e862b2c0e4847f1d71b3551fbe,This Is The Time,Dennis DeYoung,
added,song_6295c0e9d6978d923c6809bc261e95c800f4158b92c1d13b97e12e1ff346957c,Private Landing,Don Toliver Featuring Justin Bieber & Future,
added,song_62a09d7057274f11b554dac9449c4fcccfc871110697c8d6c43c5180c61f5472,Real Baby Pluto,Future & Lil Uzi Vert,
added,song_62af69281afe8ec048be1cfad1bcc1197dbefec66a6b98a3ca159058abfc5307,Mac 10,Trippie Redd Featuring Lil Baby & Lil Duke,
added,song_62d3b0fde9a5a0f83d49d5658f3480d04bbd196fc1ef7225a2237043b8309ce4,Love Changes Everything,Honeymoon Suite,
added,song_62dcd5a1cc1237b1ae08a332d1140d0495a114e41405be4b7df18977f80c06c2,Rubberneckin',Elvis Presley,
added,song_62e219946f8e51ae7ae9e5fcae9aac5df5e88b17b29f43f703814497c598715d,'98 Thug Paradise,"Tragedy, Capone, Infinite",
added,song_62ece4266b1be5c2d119f9bd88b92f7a70be2fe6ddf9c58281280ee5749e145a,Long Hot Summer Nights,Wendy Waldman,
added,song_6304ddea5fa067947e4f13702cc4d69eb9441d67b352f0c323ab29d63b96f7f5,I Want You Back Again,The Zombies,
